inputFileName=c2670.bench; numberOfInputs=233; numberOfOutputs=140; numberOfGates=1193; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
2532; 2900; 2986; 2; 2; 0.0016764459346186086; 2; 1; 4; [2900, 2986]; [2791, 1037]; [2986]; [3259, 3301]; {2986}; {00}; 47.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx0xxxx0xxxxxxxxxxxxxxxx1xxx0xx101xxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxx
2533; 2901; 2901; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2901]; [2792, 1037]; [2901]; [2989]; {2901}; {01}; 48.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxx0xxxxxxxxx01111xxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxx10xxxxxxxxxxxxxxxxxxxxxxxx
2534; 2901; 2989; 2; 2; 0.0016764459346186086; 2; 1; 4; [2901, 2989]; [2792, 1037]; [2989]; [3256, 3299]; {2989}; {00}; 47.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxx0xxxxxx1xx0xxx101xxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxx
2535; 2914; 2914; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2914]; [2809, 2631]; [2914]; [3008]; {2914}; {10}; 31.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxx1xx0011111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxx00011xxxxxxxxxxxxxxxxxxxxxxxx
2536; 2914; 3008; 2; 2; 0.0016764459346186086; 3; 1; 8; [2914, 3008]; [2809, 2631, 1070]; [3008]; [3110]; {3008}; {001}; 47.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx00x0xxxxxxx0x0xxxx1xx0010111xxxx00x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxx00011xxxxxxxxxxxxxxxxxxxxxxxx
2537; 2914; 3110; 3; 3; 0.002514668901927913; 3; 1; 8; [2914, 3008, 3110]; [2809, 2631, 1070]; [3110]; [3397, 3570]; {3110}; {001}; 47.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx00x0xxxxxxx0x0xxxx1xx0010111xxxx00x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxx00011xxxxxxxxxxxxxxxxxxxxxxxx
2538; 2915; 2915; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2915]; [2810, 2632]; [2915]; [3009]; {2915}; {00}; 64.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx0000xxxxxxx000xxxxxxx0000xxxxxxx00011xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx0xxxxxxxx10011xxxxxxxxxxxxxxxxxxxxxxxx
2539; 2915; 3009; 2; 2; 0.0016764459346186086; 3; 1; 8; [2915, 3009]; [2810, 2632, 1070]; [3009]; [3113]; {3009}; {010}; 47.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxx1x10xxxxxxxxxxxxxxxxxx0xxxxxxxxx01xxxxxxxx0xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx0xxxxxxxxxxx00xxxx11xxxxxxxxxxx
2540; 2915; 3113; 3; 3; 0.002514668901927913; 3; 1; 8; [2915, 3009, 3113]; [2810, 2632, 1070]; [3113]; [3394, 3569]; {3113}; {001}; 47.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx0000xxxxxxx000xxxxxxx0000xxxxxxx00011xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx0xxxxxxxx10011xxxxxxxxxxxxxxxxxxxxxxxx
2541; 2916; 2916; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2916]; [2811, 1070]; [2916]; [3010]; {2916}; {00}; 32.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx0xxxx0xxxxxxxxxxxxxxxxxxxx0xx10xxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxx
2542; 2916; 3010; 2; 2; 0.0016764459346186086; 2; 1; 4; [2916, 3010]; [2811, 1070]; [3010]; [3277, 3314]; {3010}; {00}; 46.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx0xxxx0xxxxxxxxxxxxxxxxxxxx0xx10xxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxx
2543; 2917; 2917; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2917]; [2812, 1070]; [2917]; [3013]; {2917}; {10}; 49.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxx1xxx10xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxx
2544; 2917; 3013; 2; 2; 0.0016764459346186086; 2; 1; 4; [2917, 3013]; [2812, 1070]; [3013]; [3274, 3312]; {3013}; {11}; 47.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxx11111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxx10xxxxxxxxxxxxxxxxxxxxxxxx
2545; 2918; 2918; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2918]; [2633, 2738]; [2918]; [3016]; {2918}; {01}; 48.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx1xx0xxxxxxxxxx0xxxxxxxxx0x1111xxxxx0xxxxxxxxx0xxx0xx00x0xxx0xx00x0xxx0xx00x0xxx0xx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx1xxxx11011x1xxxxxxxxxxxxxxxxxxx
2546; 2918; 3016; 2; 2; 0.0016764459346186086; 2; 1; 4; [2918, 3016]; [2633, 2738]; [3016]; [3271, 3309]; {3016}; {11}; 47.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxx1x1111xxxxxxxxxxxxxxx0xxx0xx00x0xxx0xx00x0xxx0xx00x0xxx0xx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx1xxxx11011x1xxxxxxxxxxxxxxxxxxx
2547; 2919; 2919; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2919]; [2634, 2738]; [2919]; [3019]; {2919}; {00}; 32.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxx0xxxxxxxxx0xxxxxxxxxx0xxxxxxxx0xxxxxxxxx0xxxxxxxxx0xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxx
2548; 2919; 3019; 2; 2; 0.0016764459346186086; 2; 1; 4; [2919, 3019]; [2634, 2738]; [3019]; [3268, 3308]; {3019}; {10}; 62.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxx0xxxxxxxxx0xxxxxxxxxx0xxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxx11xxxxxxxxxxx
2549; 2920; 2920; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2920]; [2635, 2738]; [2920]; [3022]; {2920}; {00}; 63.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxx0xxxxxxxxx0xxxxxxxxxx0xxxxxxxxxxxxxxxx0xxxxxxxxx0xxxxxxxxx0xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxx
2550; 2920; 3022; 2; 2; 0.0016764459346186086; 2; 1; 4; [2920, 3022]; [2635, 2738]; [3022]; [3265, 3306]; {3022}; {10}; 63.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxx0xxxxxxxxx0xxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxx11xxxxxxxxxxx
2551; 2921; 2921; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2921]; [2636, 2738]; [2921]; [3025]; {2921}; {10}; 48.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxx0xxxxxxxxx0xxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxx11xxxxxxxxxxx
2552; 2921; 3025; 2; 2; 0.0016764459346186086; 2; 1; 4; [2921, 3025]; [2636, 2738]; [3025]; [3262, 3304]; {3025}; {11}; 47.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx1xx0xxxxxxxxxx0xxxxxxxxx0x1111xxxxx0xxxxxxxxxxxxx0xxxxx0xxx0xx10xxxxx0xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx1xxxx11111x0xxxxxx11xxxxxxxxxxx
2553; 2925; 2925; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2925]; [2817]; [2925]; []; {2925}; {1}; 48.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx00000000xx
2554; 2931; 2931; 1; 1; 8.382229673093043E-4; 3; 1; 8; [2931]; [2829, 2830, 1302]; [2931]; [3038, 3079]; {2931}; {110}; 63.0; xxx111xx0xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x000000000x00000xxxxxxxxxxxxxxx
2555; 2938; 2938; 1; 1; 8.382229673093043E-4; 3; 1; 8; [2938]; [2681, 2421, 2837]; [2938]; [3047]; {2938}; {110}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x000xx0x00x000010100x000010100x000xx0x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx01xxxxxxxxxxx
2556; 2938; 3047; 2; 2; 0.0016764459346186086; 4; 1; 16; [2938, 3047]; [2681, 2421, 2837, 2839]; [3047]; [3180]; {3047}; {1110}; 46.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00xx00x00x000x00100x000000100x00xx00x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx01xxxxxxxxxxx
2557; 2938; 3180; 3; 3; 0.002514668901927913; 5; 1; 32; [2938, 3047, 3180]; [2681, 2421, 2837, 2839, 3048]; [3180]; [3289, 3333]; {3180}; {00010}; 47.0; none
2558; 2938; 3481; 7; 7; 0.00586756077116513; 7; 1; 128; [2938, 3047, 3180, 3289, 3333, 3410, 3481]; [2681, 2421, 2837, 2839, 3048, 3049, 2888]; [3481]; [3551]; {3481}; {0111111}; 47.0; none
2559; 2938; 3551; 8; 8; 0.006705783738474434; 7; 1; 128; [2938, 3047, 3180, 3289, 3333, 3410, 3481, 3551]; [2681, 2421, 2837, 2839, 3048, 3049, 2888]; [3551]; [3600]; {3551}; {1101001}; 48.0; none
2560; 2938; 3600; 9; 9; 0.0075440067057837385; 8; 1; 256; [2938, 3047, 3180, 3289, 3333, 3410, 3481, 3551, 3600]; [2681, 2421, 2837, 2839, 3048, 3049, 2888, 800]; [3600]; [3671, 3727]; {3600}; {01000101}; 47.0; none
2561; 2939; 2939; 1; 1; 8.382229673093043E-4; 3; 1; 8; [2939]; [2417, 2684, 2838]; [2939]; [3048]; {2939}; {001}; 46.0; none
2562; 2939; 3048; 2; 2; 0.0016764459346186086; 4; 1; 16; [2939, 3048]; [2417, 2684, 2838, 2840]; [3048]; [3180]; {3048}; {0101}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00x0x0000x000010000x000010000x00x0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx01xxxxxxxxxxx
2563; 2939; 3180; 3; 3; 0.002514668901927913; 5; 1; 32; [2939, 3048, 3180]; [2417, 2684, 2838, 2840, 3047]; [3180]; [3289, 3333]; {3180}; {00110}; 48.0; none
2564; 2939; 3481; 7; 7; 0.00586756077116513; 7; 1; 128; [2939, 3048, 3180, 3289, 3333, 3410, 3481]; [2417, 2684, 2838, 2840, 3047, 3049, 2888]; [3481]; [3551]; {3481}; {0011110}; 47.0; none
2565; 2939; 3551; 8; 8; 0.006705783738474434; 7; 1; 128; [2939, 3048, 3180, 3289, 3333, 3410, 3481, 3551]; [2417, 2684, 2838, 2840, 3047, 3049, 2888]; [3551]; [3600]; {3551}; {1010000}; 47.0; none
2566; 2939; 3600; 9; 9; 0.0075440067057837385; 8; 1; 256; [2939, 3048, 3180, 3289, 3333, 3410, 3481, 3551, 3600]; [2417, 2684, 2838, 2840, 3047, 3049, 2888, 800]; [3600]; [3671, 3727]; {3600}; {10100100}; 47.0; none
2567; 2963; 2963; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2963]; [2469, 2880]; [2963]; [3076]; {2963}; {01}; 46.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx000xxxxxxx000xxxxxxxx000xxxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2568; 2963; 3076; 2; 2; 0.0016764459346186086; 3; 1; 8; [2963, 3076]; [2469, 2880, 2881]; [3076]; [3195, 3196]; {3076}; {111}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx000xxxxxxx000xxxxxxxx000xxxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2569; 2963; 3400; 6; 6; 0.005029337803855826; 5; 1; 32; [2963, 3076, 3195, 3196, 3286, 3400]; [2469, 2880, 2881, 2375, 2210]; [3400]; [3478]; {3400}; {00001}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxx0xxxxxxxxx0xxxxxxxx110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx11x1x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2570; 2963; 3478; 7; 7; 0.00586756077116513; 6; 1; 64; [2963, 3076, 3195, 3196, 3286, 3400, 3478]; [2469, 2880, 2881, 2375, 2210, 533]; [3478]; [3546]; {3478}; {110000}; 47.0; none
2571; 2963; 3546; 8; 8; 0.006705783738474434; 7; 1; 128; [2963, 3076, 3195, 3196, 3286, 3400, 3478, 3546]; [2469, 2880, 2881, 2375, 2210, 533, 1813]; [3546]; []; {3546}; {1111010}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx000xxxxxxx000xxxxxxxx000xxxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2572; 2970; 2970; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2970]; [2841]; [2970]; []; {2970}; {0}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0001010xxxxxxxxxxxx0
2573; 2971; 2971; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2971]; [2826]; [2971]; []; {2971}; {0}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx000101000xxxxxxxxxxxxxxxxxxx0x
2574; 2972; 2972; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2972]; [2894]; [2972]; [3253, 3296]; {2972}; {0}; 34.0; none
2575; 2975; 2975; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2975]; [2895]; [2975]; [3250, 3295]; {2975}; {0}; 47.0; none
2576; 2978; 2978; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2978]; [2896]; [2978]; [3247, 3293]; {2978}; {1}; 32.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx1xx0xxxxxxxxxx0xxxxxxxxx0x1111xxxxx0xxxxxxxxxxxxx0xxxxx0xxx0xx01xxxxx0xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx1xxxx11110x1xxxxxx11xxxxxxxxxxx
2577; 2981; 2981; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2981]; [2897]; [2981]; [3244, 3291]; {2981}; {0}; 47.0; none
2578; 2984; 2984; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2984]; [2898, 1037]; [2984]; [3088]; {2984}; {00}; 48.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx0xxxxxx0xxxxxxxxx0xxxx1xxxxx0101xxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxx
2579; 2984; 3088; 2; 2; 0.0016764459346186086; 2; 1; 4; [2984, 3088]; [2898, 1037]; [3088]; [3367, 3559]; {3088}; {10}; 47.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxx1xxxxx1101xxxxxxxxxxxxxxxxx0xxxxxxxxx01xxxxxxxx0xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx0x0xxxxxxxxx00xxxx11xxxxxxxxxxx
2580; 2985; 2985; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2985]; [2899, 1037]; [2985]; [3091]; {2985}; {10}; 47.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxx1xxxx1x101xxxxxxxxxxxxxxxxx0xxxxxxxxx01xxxxxxxx0xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx0x0xxxxxxxxx00xxxx11xxxxxxxxxxx
2581; 2985; 3091; 2; 2; 0.0016764459346186086; 2; 1; 4; [2985, 3091]; [2899, 1037]; [3091]; [3364, 3558]; {3091}; {10}; 47.0; xxxxxxx0xxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxx1xxxx1x101xxxxxxxxxxxxxxxxx0xxxxxxxxx01xxxxxxxx0xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx0x0xxxxxxxxx00xxxx11xxxxxxxxxxx
2582; 2986; 2986; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2986]; [2900]; [2986]; [3259, 3301]; {2986}; {1}; 48.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxx01111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxx10001xxxxxxxxxxxxxxxxxxxxxxxx
2583; 2989; 2989; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2989]; [2901]; [2989]; [3256, 3299]; {2989}; {1}; 50.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxx11111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxx10xxxxxxxxxxxxxxxxxxxxxxxx
2584; 2992; 2992; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2992]; [2796]; [2992]; [3192, 3282]; {2992}; {0}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx0xxxxxxxxx0xxx1x111010111xxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
