inputFileName=c7552.bench; numberOfInputs=207; numberOfOutputs=108; numberOfGates=3512; unusedNode=C
trial; number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
2; 166; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {10101}; 258134.0; none
2; 167; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {10110}; 258352.0; none
2; 168; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {10111}; 48.0; none
2; 169; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {11000}; 31.0; none
2; 170; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {11001}; 257681.0; none
2; 171; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {11010}; 257822.0; none
2; 172; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {11011}; 47.0; none
2; 173; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {11100}; 47.0; none
2; 174; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {11101}; 258945.0; none
2; 175; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {11110}; 256387.0; none
2; 176; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {11111}; 48.0; none
3; 177; 7569; 9582; 0; 2; 5.694760820045558E-4; 3; 2; 16; [7569, 9582]; [6733, 6734, 8956]; [7569, 9582]; [8756, 9181, 10391]; {9582}; {000}; 47.0; none
4; 178; 565; 2115; 0; 2; 5.694760820045558E-4; 3; 2; 16; [565, 2115]; [352, 1713, 1839]; [565, 2115]; [2533]; {565}; {111}; 47.0; xxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxx1x
5; 179; 6191; 6543; 0; 2; 5.694760820045558E-4; 3; 2; 16; [6191, 6543]; [4784, 1389, 5951]; [6191, 6543]; [6711, 6923]; {6191}; {011}; 43040.0; xx01x1xxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxx0xxxxxxxx1x01111111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx01110x00000000xxxx00000001xxxxxx111011xx111111110xx00000000x00000000001x
6; 180; 10738; 10549; 0; 2; 5.694760820045558E-4; 4; 2; 32; [10738, 10549]; [5165, 10367, 7465, 10673]; [10549, 10738]; [10759, 10792]; {10738}; {0000}; 48.0; none
7; 181; 10873; 7482; 0; 2; 5.694760820045558E-4; 3; 2; 16; [10873, 7482]; [5789, 10789, 8616]; [7482, 10873]; [8633, 10845, 10928]; {7482}; {010}; 208448.0; none
8; 182; 883; 8528; 0; 2; 5.694760820045558E-4; 2; 2; 8; [883, 8528]; [578, 7322]; [883, 8528]; [9393, 9397]; {883}; {10}; 79.0; xxxxx1xxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx11xxxxxxxxxxxxxxx1xxxxxxx1xxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
9; 183; 9358; 6705; 0; 2; 5.694760820045558E-4; 3; 2; 16; [9358, 6705]; [5120, 6184, 8744]; [6705, 9358]; [7391, 9599]; {6705}; {001}; 46.0; none
10; 184; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {00000}; 184798.0; none
10; 185; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {00001}; 184284.0; none
10; 186; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {00010}; 143927.0; none
10; 187; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {00011}; 144473.0; none
10; 188; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {00100}; 217200.0; none
10; 189; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {00101}; 217590.0; none
10; 190; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {00110}; 144395.0; none
10; 191; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {00111}; 144504.0; none
10; 192; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {01000}; 189791.0; none
10; 193; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {01001}; 198620.0; none
10; 194; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {01010}; 144987.0; none
10; 195; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {01011}; 144692.0; none
10; 196; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {01100}; 200586.0; none
10; 197; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {01101}; 200180.0; none
10; 198; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {01110}; 144660.0; none
10; 199; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {01111}; 144348.0; none
10; 200; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {10000}; 184299.0; none
10; 201; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {10001}; 184392.0; none
10; 202; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {10010}; 144737.0; none
10; 203; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {10011}; 144441.0; none
10; 204; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {10100}; 217043.0; none
10; 205; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {10101}; 217074.0; none
10; 206; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {10110}; 144519.0; none
10; 207; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {10111}; 143926.0; none
10; 208; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {11000}; 188667.0; none
10; 209; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {11001}; 187669.0; none
10; 210; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {11010}; 145127.0; none
10; 211; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {11011}; 144409.0; none
10; 212; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {11100}; 200414.0; none
10; 213; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {11101}; 200944.0; none
10; 214; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {11110}; 144316.0; none
10; 215; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6260}; {11111}; 144784.0; none
10; 216; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {00000}; 187490.0; none
10; 217; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {00001}; 185844.0; none
10; 218; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {00010}; 188541.0; none
10; 219; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {00011}; 178200.0; none
10; 220; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {00100}; 198183.0; none
10; 221; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {00101}; 205998.0; none
10; 222; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {00110}; 208900.0; none
10; 223; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {00111}; 209180.0; none
10; 224; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {01000}; 183690.0; none
10; 225; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {01001}; 194735.0; none
10; 226; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {01010}; 178199.0; none
10; 227; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {01011}; 189431.0; none
10; 228; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {01100}; 213846.0; none
10; 229; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {01101}; 222207.0; none
10; 230; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {01110}; 204173.0; none
10; 231; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {01111}; 178386.0; none
10; 232; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {10000}; 187278.0; none
10; 233; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {10001}; 185921.0; none
10; 234; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {10010}; 188761.0; none
10; 235; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {10011}; 178433.0; none
10; 236; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {10100}; 197964.0; none
10; 237; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {10101}; 206497.0; none
10; 238; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {10110}; 208729.0; none
10; 239; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {10111}; 208760.0; none
10; 240; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {11000}; 184127.0; none
10; 241; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {11001}; 194173.0; none
10; 242; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {11010}; 178137.0; none
10; 243; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {11011}; 188620.0; none
10; 244; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {11100}; 214610.0; none
10; 245; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {11101}; 141.0; xxx0x1xxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxx1x00001111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx1001xx1011xxxxxxxxxxxxxxxxxxxxxx011111xx111110000xxxxxxxxxxxxxxxx011101x
10; 246; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {11110}; 204532.0; none
10; 247; 6850; 6260; 0; 2; 5.694760820045558E-4; 5; 2; 64; [6850, 6260]; [5156, 5821, 5799, 3195, 5807]; [6260, 6850]; [6756, 7655]; {6850}; {11111}; 178496.0; none
11; 248; 7100; 4555; 0; 2; 5.694760820045558E-4; 7; 2; 256; [7100, 4555]; [3273, 786, 6059, 6056, 6052, 6047, 6041]; [4555, 7100]; [6207, 8339, 8341, 8344, 8345, 8347, 8421, 10234]; {4555}; {1110101}; 7706.0; xx11x010xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx11xxxx0xxx001xxxxx11xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0011000xxxxxxxxxxxx1xx
12; 249; 2348; 9593; 0; 2; 5.694760820045558E-4; 4; 2; 32; [2348, 9593]; [1947, 1957, 9161, 9352]; [2348, 9593]; [2619, 9890]; {9593}; {1100}; 47.0; none
13; 250; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {0000}; 46.0; none
13; 251; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {0001}; 47.0; none
13; 252; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {0010}; 47.0; none
13; 253; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {0011}; 47.0; none
13; 254; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {0100}; 6428.0; xxxxx0xxx10xxx01xxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxx1101xxxxxxxx01101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx00xxxxxxx110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx01001x110110000xxx
13; 255; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {0101}; 4134.0; xxxxx0xxx10xxx11xxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxx1011xxxxxxxx00xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx01x00x111010010xxx
13; 256; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {0110}; 202567.0; xxxxx0xxx01xxx10xxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxx0110xxxxxxxx00111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx111101011x0010000000xx
13; 257; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {0111}; 1763.0; xxxxx1xxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxx0xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00110010xxxx00011xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx01000x011000110xxx
13; 258; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {1000}; 6412.0; xxxxx1xxxxxxxxx1xxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00101111xxxx00000xxxxxxxxxxxxxxxxxxxxxxxxxxxx11100000x1011100000xx
13; 259; 6923; 11329; 0; 2; 5.694760820045558E-4; 4; 2; 32; [6923, 11329]; [5950, 6543, 11317, 11286]; [6923, 11329]; [8253, 8333, 8342, 8346, 10269, 11338]; {6923}; {1001}; 4134.0; xxxxx0xxx10xxx11xxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxx1011xxxxxxxx00xx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x00x111010010xxx
